ORDERNUMBER,ORDERLINENUMBER,DATE_ID,PRODUCT_ID,CUSTOMER_ID,QUANTITYORDERED,PRICEEACH,SALES,STATUS,DEALSIZE
10119,13,64,71,20,35,87.62,3066.7,Shipped,Medium
10129,4,65,71,50,41,94.71,3883.11,Shipped,Medium
10142,1,120,71,40,49,98.25,4814.25,Shipped,Medium
10154,2,243,71,81,31,91.17,2826.27,Shipped,Small
10167,11,68,71,38,20,79.66,1593.2,Cancelled,Small
10177,2,220,71,77,45,72.58,3266.1,Shipped,Medium
10185,2,70,71,51,33,74.35,2453.55,Shipped,Small
10197,8,71,71,54,47,83.2,3910.4,Shipped,Medium
10208,2,123,71,31,20,89.4,1788.0,Shipped,Small
10222,14,73,71,56,47,70.81,3328.07,Shipped,Medium
10233,2,244,71,13,40,94.71,3788.4,Shipped,Medium
10248,5,74,71,1,30,100.0,3053.7,Cancelled,Medium
10261,3,75,71,44,22,91.17,2005.74,Shipped,Small
10273,6,76,71,57,27,100.0,2796.12,Shipped,Small
10283,8,77,71,58,34,92.94,3159.96,Shipped,Medium
10295,3,78,71,59,46,84.97,3908.62,Shipped,Medium
10306,2,79,71,78,31,84.08,2606.48,Shipped,Small
10315,1,238,71,15,24,86.74,2081.76,Shipped,Small
10326,3,224,71,25,41,85.85,3519.85,Shipped,Medium
10339,13,59,71,36,55,100.0,10758.0,Shipped,Large
10350,9,83,71,24,30,100.0,3021.0,Shipped,Medium
10373,12,85,71,61,33,57.32,1891.56,Shipped,Small
10384,2,86,71,5,43,97.87,4208.41,Shipped,Medium
10396,7,142,71,40,27,83.2,2246.4,Shipped,Small
10414,5,89,71,59,60,100.0,6107.4,On Hold,Medium
10110,12,179,72,78,27,73.62,1987.74,Shipped,Small
10124,11,167,72,85,49,83.04,4068.96,Shipped,Medium
10148,5,154,72,43,31,73.62,2282.22,Shipped,Small
10161,4,155,72,79,20,77.05,1541.0,Shipped,Small
10172,2,156,72,14,24,81.33,1951.92,Shipped,Small
10182,15,104,72,40,33,94.17,3107.61,Shipped,Medium
10192,3,105,72,41,32,72.77,2328.64,Shipped,Small
10204,9,106,72,75,40,79.62,3184.8,Shipped,Medium
10212,2,139,72,24,27,79.62,2149.74,Shipped,Small
10227,15,173,72,31,40,79.62,3184.8,Shipped,Medium
10241,7,157,72,84,26,81.33,2114.58,Shipped,Small
10267,4,239,72,75,44,96.74,4256.56,Shipped,Medium
10279,4,240,72,24,33,71.06,2344.98,Shipped,Small
10288,10,183,72,66,34,68.49,2328.66,Shipped,Small
10302,6,67,72,23,48,74.48,3575.04,Shipped,Medium
10311,5,114,72,24,25,83.04,2076.0,Shipped,Small
10321,2,46,72,22,39,84.75,3305.25,Shipped,Medium
10332,12,160,72,78,45,34.19,1538.55,Shipped,Small
10346,2,48,72,85,24,100.0,3325.92,Shipped,Medium
10368,1,242,72,40,46,79.62,3662.52,Shipped,Medium
10380,9,177,72,24,44,79.06,3478.64,Shipped,Medium
10407,7,186,72,62,13,81.33,1057.29,On Hold,Small
10420,10,203,72,21,35,96.74,3385.9,In Process,Medium
10108,5,99,73,67,30,63.07,1892.1,Shipped,Small
10122,9,100,73,68,34,50.21,1707.14,Shipped,Small
10135,6,101,73,40,27,66.13,1785.51,Shipped,Small
10147,6,102,73,42,30,68.58,2057.4,Shipped,Small
10159,1,5,73,5,50,69.8,3490.0,Shipped,Medium
10169,1,103,73,43,34,50.21,1707.14,Shipped,Small
10181,13,104,73,8,23,65.52,1506.96,Shipped,Small
10191,2,105,73,69,48,60.01,2880.48,Shipped,Small
10203,7,106,73,24,34,64.9,2206.6,Shipped,Small
10211,1,10,73,10,48,48.98,2351.04,Shipped,Small
10225,8,107,73,70,24,50.21,1205.04,Shipped,Small
10238,2,108,73,49,47,62.45,2935.15,Shipped,Small
10253,12,109,73,23,24,52.66,1263.84,Cancelled,Small
10266,13,110,73,71,47,62.45,2935.15,Shipped,Small
10276,2,111,73,72,20,61.23,1224.6,Shipped,Small
10287,11,112,73,70,20,67.97,1359.4,Shipped,Small
10300,4,113,73,73,31,58.78,1822.18,Shipped,Small
10310,9,114,73,69,38,56.94,2163.72,Shipped,Small
10320,2,115,73,25,26,61.23,1591.98,Shipped,Small
10331,9,160,73,46,25,100.0,3078.5,Shipped,Medium
10342,10,21,73,11,48,62.45,2997.6,Shipped,Small
10355,6,229,73,24,44,62.45,2747.8,Shipped,Small
10363,15,116,73,74,21,100.0,2447.76,Shipped,Small
10378,6,185,73,24,46,41.54,1910.84,Shipped,Small
10390,6,163,73,40,46,52.84,2430.64,Shipped,Small
10419,12,117,73,20,55,52.66,2896.3,Shipped,Small
10106,14,187,74,87,31,52.6,1630.6,Shipped,Small
10119,5,64,74,20,20,72.98,1459.6,Shipped,Small
10131,6,188,74,89,29,59.18,1716.22,Shipped,Small
10143,9,66,74,51,33,77.59,2560.47,Shipped,Small
10155,7,67,74,17,34,55.89,1900.26,Shipped,Small
10167,3,68,74,38,32,63.12,2019.84,Cancelled,Small
10178,6,69,74,52,27,73.64,1988.28,Shipped,Small
10186,3,70,74,53,21,69.04,1449.84,Shipped,Small
10198,6,189,74,67,27,71.67,1935.09,Shipped,Small
10209,2,72,74,55,36,77.59,2793.24,Shipped,Small
10222,6,73,74,56,43,70.35,3025.05,Shipped,Medium
10249,2,233,74,34,25,69.7,1742.5,Shipped,Small
10262,11,191,74,24,46,70.35,3236.1,Cancelled,Medium
10274,3,76,74,42,24,72.33,1735.92,Shipped,Small
10284,13,192,74,86,39,71.67,2795.13,Shipped,Small
10296,9,193,74,90,31,53.92,1671.52,Shipped,Small
10307,3,79,74,30,22,71.67,1576.74,Shipped,Small
10316,11,80,74,60,47,76.93,3615.71,Shipped,Medium
10328,2,234,74,87,20,72.98,1459.6,Shipped,Small
10339,14,59,74,36,29,99.69,2891.01,Shipped,Small
10351,4,196,74,50,38,68.38,2598.44,Shipped,Small
10361,6,22,74,21,34,100.0,3871.92,Shipped,Medium
10373,11,85,74,61,46,66.0,3036.0,Shipped,Medium
10386,9,197,74,24,35,63.76,2231.6,Resolved,Small
10398,13,198,74,2,34,71.67,2436.78,Shipped,Small
10400,3,88,74,62,38,57.2,2173.6,Shipped,Small
10415,2,235,74,88,18,69.7,1254.6,Disputed,Small
10110,14,179,75,78,37,100.0,3724.42,Shipped,Medium
10124,13,167,75,85,43,100.0,5203.0,Shipped,Medium
10148,7,154,75,43,27,100.0,3469.5,Shipped,Medium
10161,6,155,75,79,30,100.0,3148.2,Shipped,Medium
10172,4,156,75,14,22,98.51,2167.22,Shipped,Small
10182,17,104,75,40,49,100.0,6244.07,Shipped,Medium
10192,5,105,75,41,46,100.0,5566.0,Shipped,Medium
10204,11,106,75,75,48,91.02,4368.96,Shipped,Medium
10212,4,139,75,24,46,87.81,4039.26,Shipped,Medium
10226,2,182,75,56,48,92.09,4420.32,Shipped,Medium
10241,9,157,75,84,27,86.73,2341.71,Shipped,Small
10267,6,239,75,75,43,100.0,5110.98,Shipped,Medium
10279,6,240,75,24,48,100.0,6168.0,Shipped,Medium
10288,12,183,75,66,41,100.0,4873.26,Shipped,Medium
10301,2,159,75,86,22,96.37,2120.14,Shipped,Small
10311,7,114,75,24,46,92.09,4236.14,Shipped,Medium
10321,4,46,75,22,21,89.95,1888.95,Shipped,Small
10332,13,160,75,78,31,37.18,1152.58,Shipped,Small
10346,6,48,75,85,26,95.88,2492.88,Shipped,Small
10368,4,242,75,40,20,99.58,1991.6,Shipped,Small
10380,11,177,75,24,34,100.0,3953.18,Shipped,Medium
10407,9,186,75,62,43,86.73,3729.39,On Hold,Medium
10420,12,203,75,21,26,100.0,2617.16,In Process,Small
10105,1,63,76,49,50,79.67,3983.5,Shipped,Medium
10119,10,64,76,20,35,90.57,3169.95,Shipped,Medium
10129,1,65,76,50,50,77.99,3899.5,Shipped,Medium
10143,14,66,76,51,23,80.51,1851.73,Shipped,Small
10155,12,67,76,17,37,67.93,2513.41,Shipped,Small
10167,8,68,76,38,29,83.86,2431.94,Cancelled,Small
10178,11,69,76,52,21,72.12,1514.52,Shipped,Small
10186,8,70,76,53,36,85.54,3079.44,Shipped,Medium
10197,5,71,76,54,22,86.38,1900.36,Shipped,Small
10209,7,72,76,55,22,89.73,1974.06,Shipped,Small
10222,11,73,76,56,46,80.51,3703.46,Shipped,Medium
10248,2,74,76,1,23,76.31,1755.13,Cancelled,Small
10262,16,191,76,24,49,87.21,4273.29,Cancelled,Medium
10273,3,76,76,57,48,83.02,3984.96,Shipped,Medium
10283,5,77,76,58,33,72.96,2407.68,Shipped,Small
10296,14,193,76,90,22,77.15,1697.3,Shipped,Small
10307,8,79,76,30,22,91.41,2011.02,Shipped,Small
10316,16,80,76,60,25,92.25,2306.25,Shipped,Small
10326,2,224,76,25,20,92.25,1845.0,Shipped,Small
10339,16,59,76,36,42,59.36,2493.12,Shipped,Small
10350,10,83,76,24,25,60.34,1508.5,Shipped,Small
10373,10,85,76,61,23,100.0,2394.3,Shipped,Small
10385,2,245,76,40,37,85.54,3164.98,Shipped,Medium
10396,8,142,76,40,37,90.57,3351.09,Shipped,Medium
10400,8,88,76,62,42,72.96,3064.32,Shipped,Medium
10414,2,89,76,59,51,76.31,3891.81,On Hold,Medium
10108,1,99,77,67,40,100.0,5448.8,Shipped,Medium
10122,5,100,77,68,43,100.0,5494.97,Shipped,Medium
10135,2,101,77,40,47,100.0,6336.07,Shipped,Medium
10147,2,102,77,42,23,100.0,2906.97,Shipped,Small
10160,3,138,77,55,35,100.0,4767.7,Shipped,Medium
10170,1,103,77,64,34,100.0,3819.56,Shipped,Medium
10181,9,104,77,8,25,100.0,3861.75,Shipped,Medium
10192,14,105,77,41,45,100.0,6319.35,Shipped,Medium
10203,3,106,77,24,47,100.0,6996.42,Shipped,Medium
10212,13,139,77,24,49,100.0,6949.67,Shipped,Medium
10225,4,107,77,70,40,100.0,4550.0,Shipped,Medium
10239,3,149,77,61,29,100.0,4479.63,Shipped,Medium
10253,8,109,77,23,39,100.0,5148.0,Cancelled,Medium
10266,9,110,77,71,24,100.0,2932.08,Shipped,Small
10278,9,158,77,85,25,100.0,3159.75,Shipped,Medium
10287,7,112,77,70,36,100.0,4297.32,Shipped,Medium
10301,11,159,77,86,50,100.0,7723.5,Shipped,Large
10310,5,114,77,69,45,100.0,5497.65,Shipped,Medium
10321,13,46,77,22,26,100.0,4052.88,Shipped,Medium
10331,1,160,77,46,21,100.0,3135.93,Shipped,Medium
10342,6,21,77,11,42,100.0,5013.54,Shipped,Medium
10355,8,229,77,24,32,100.0,5302.72,Shipped,Medium
10363,1,116,77,74,31,94.58,2931.98,Shipped,Small
10378,3,185,77,24,33,53.27,1757.91,Shipped,Small
10390,8,163,77,40,45,100.0,6763.05,Shipped,Medium
10405,3,151,77,84,76,100.0,11739.7,Shipped,Large
10419,8,117,77,20,70,100.0,9240.0,Shipped,Large
10106,11,187,78,87,50,64.83,3241.5,Shipped,Medium
10119,2,64,78,20,28,70.29,1968.12,Shipped,Small
10131,3,188,78,89,50,81.89,4094.5,Shipped,Medium
10143,6,66,78,51,28,66.19,1853.32,Shipped,Small
10155,4,67,78,17,44,77.11,3392.84,Shipped,Medium
10168,18,6,78,6,27,73.02,1971.54,Shipped,Small
10178,3,69,78,52,30,72.33,2169.9,Shipped,Small
10198,3,189,78,67,43,66.19,2846.17,Shipped,Small
10210,16,56,78,45,29,69.6,2018.4,Shipped,Small
10222,3,73,78,56,48,56.64,2718.72,Shipped,Small
10235,12,211,78,58,33,60.05,1981.65,Shipped,Small
10250,13,190,78,62,40,75.06,3002.4,Shipped,Medium
10262,8,191,78,24,48,61.42,2948.16,Cancelled,Small
10275,18,15,78,15,41,81.89,3357.49,Shipped,Medium
10284,10,192,78,86,21,55.96,1175.16,Shipped,Small
10296,6,193,78,90,32,71.65,2292.8,Shipped,Small
10308,16,18,78,48,43,76.43,3286.49,Shipped,Medium
10316,8,80,78,60,30,77.79,2333.7,Shipped,Small
10328,3,234,78,87,35,76.43,2675.05,Shipped,Small
10339,11,59,78,36,45,96.92,4361.4,Shipped,Medium
10351,3,196,78,50,34,59.37,2018.58,Shipped,Small
10361,7,22,78,21,26,100.0,3710.98,Shipped,Medium
10373,13,85,78,61,39,73.0,2847.0,Shipped,Small
10386,12,197,78,24,41,73.32,3006.12,Resolved,Medium
10398,2,198,78,2,41,68.24,2797.84,Shipped,Small
10401,12,214,78,13,64,60.05,3843.2,On Hold,Medium
10416,13,199,78,71,18,75.06,1351.08,Shipped,Small
10100,1,200,79,41,49,34.47,1689.03,Shipped,Small
10110,5,179,79,78,48,34.47,1654.56,Shipped,Small
10124,4,167,79,85,46,33.23,1528.58,Shipped,Small
10149,9,169,79,83,26,38.98,1013.48,Shipped,Small
10162,7,170,79,5,37,38.98,1442.26,Shipped,Small
10173,11,156,79,87,35,33.23,1163.05,Shipped,Small
10182,8,104,79,40,23,42.26,971.98,Shipped,Small
10193,12,171,79,88,22,41.03,902.66,Shipped,Small
10204,2,106,79,75,39,33.23,1295.97,Shipped,Small
10214,5,201,79,26,44,34.88,1534.72,Shipped,Small
10227,8,173,79,31,27,43.9,1185.3,Shipped,Small
10242,1,246,79,80,46,36.93,1698.78,Shipped,Small
10280,14,42,79,37,33,41.85,1381.05,Shipped,Small
10288,3,183,79,66,33,40.62,1340.46,Shipped,Small
10303,1,205,79,82,24,40.21,965.04,Shipped,Small
10312,15,45,79,40,31,35.29,1093.99,Shipped,Small
10332,14,160,79,78,41,77.24,3166.84,Shipped,Medium
10346,4,48,79,85,22,97.44,2143.68,Shipped,Small
10368,3,242,79,40,46,37.34,1717.64,Shipped,Small
10380,12,177,79,24,43,95.03,4086.29,Shipped,Medium
10408,1,186,79,36,15,36.93,553.95,Shipped,Small
10420,3,203,79,21,15,43.49,652.35,In Process,Small
10104,5,135,80,24,26,100.0,2921.62,Shipped,Small
10115,1,144,80,28,44,100.0,5568.64,Shipped,Medium
10127,7,119,80,75,20,96.99,1939.8,Shipped,Small
10141,1,145,80,74,40,94.62,3784.8,Shipped,Medium
10152,3,236,80,29,23,100.0,2802.09,Shipped,Small
10165,8,122,80,27,24,99.36,2384.64,Shipped,Small
10176,7,33,80,71,29,100.0,2915.66,Shipped,Small
10184,2,70,80,82,49,100.0,5795.72,Shipped,Medium
10195,2,35,80,48,34,100.0,3699.88,Shipped,Medium
10207,3,92,80,65,28,100.0,2980.6,Shipped,Small
10220,7,124,80,76,37,100.0,5032.74,Shipped,Medium
10230,5,136,80,73,45,100.0,4737.15,Shipped,Medium
10246,1,126,80,24,46,100.0,6311.2,Shipped,Medium
10271,1,127,80,40,22,100.0,3070.54,Shipped,Medium
10282,10,77,80,40,39,100.0,4797.39,Shipped,Medium
10292,4,43,80,1,27,100.0,3832.38,Shipped,Medium
10305,1,96,80,16,36,100.0,4641.48,Shipped,Medium
10314,10,97,80,79,38,100.0,4000.26,Shipped,Medium
10325,5,81,80,18,44,100.0,5325.76,Shipped,Medium
10336,5,129,80,63,31,100.0,4618.69,Shipped,Medium
10349,2,141,80,75,23,100.0,3182.97,Shipped,Medium
10359,7,84,80,2,22,100.0,2603.04,Shipped,Small
10371,9,130,80,40,28,50.32,1408.96,Shipped,Small
10383,4,206,80,24,21,93.91,1972.11,Shipped,Small
10394,7,223,80,24,37,100.0,5207.75,Shipped,Medium
10412,1,148,80,24,31,100.0,4253.2,Shipped,Medium
10103,15,27,81,18,25,100.0,2873.0,Shipped,Small
10111,3,166,81,9,26,86.68,2253.68,Shipped,Small
10126,15,29,81,26,34,100.0,3576.12,Shipped,Medium
10139,4,168,81,21,29,100.0,3276.13,Shipped,Medium
10149,1,169,81,83,20,90.57,1811.4,Shipped,Small
10163,5,32,81,28,42,91.55,3845.1,Shipped,Medium
10173,3,156,81,87,22,100.0,2571.14,Shipped,Small
10183,12,34,81,30,47,100.0,5035.11,Shipped,Medium
10193,4,171,81,88,20,100.0,2279.0,Shipped,Small
10206,10,36,81,32,33,97.39,3213.87,Shipped,Medium
10215,7,37,81,33,39,90.57,3532.23,Shipped,Medium
10228,6,38,81,34,33,100.0,3406.59,Shipped,Medium
10244,4,174,81,24,40,86.68,3467.2,Shipped,Medium
10257,4,216,81,62,46,78.89,3628.94,Shipped,Medium
10269,2,217,81,20,48,97.39,4674.72,Shipped,Medium
10280,6,42,81,37,21,78.89,1656.69,Shipped,Small
10290,1,227,81,92,45,100.0,5171.4,Shipped,Medium
10304,10,44,81,39,33,100.0,3342.57,Shipped,Medium
10312,7,45,81,40,44,100.0,4884.88,Shipped,Medium
10324,3,81,81,12,33,100.0,6267.69,Shipped,Medium
10333,1,47,81,9,39,100.0,4424.16,Shipped,Medium
10348,2,80,81,26,39,50.31,1962.09,Shipped,Small
10358,6,49,81,24,41,100.0,6847.0,Shipped,Medium
10369,3,50,81,42,40,86.92,3476.8,Shipped,Medium
10382,4,51,81,40,33,100.0,4592.61,Shipped,Medium
10423,4,178,81,57,28,78.89,2208.92,In Process,Small
10106,3,187,82,87,26,63.76,1657.76,Shipped,Small
10120,9,55,82,11,29,85.49,2479.21,Shipped,Small
10133,4,210,82,24,46,77.52,3565.92,Shipped,Medium
10145,15,4,82,4,33,84.77,2797.41,Shipped,Small
10168,10,6,82,6,48,78.25,3756.0,Shipped,Medium
10210,8,56,82,45,40,71.0,2840.0,Shipped,Small
10223,10,11,82,11,23,74.62,1716.26,Shipped,Small
10235,4,211,82,58,40,81.14,3245.6,Shipped,Medium
10250,5,190,82,62,37,74.62,2760.94,Shipped,Small
10263,11,14,82,14,24,75.35,1808.4,Shipped,Small
10275,10,15,82,15,27,62.31,1682.37,Shipped,Small
10284,2,192,82,86,21,71.0,1491.0,Shipped,Small
10297,5,212,82,76,23,72.45,1666.35,Shipped,Small
10308,8,18,82,48,44,83.32,3666.08,Shipped,Medium
10317,1,19,82,6,35,83.32,2916.2,Shipped,Small
10328,4,234,82,87,43,60.86,2616.98,Shipped,Small
10340,1,21,82,54,40,84.77,3390.8,Shipped,Medium
10353,3,213,82,89,35,89.9,3146.5,Shipped,Medium
10361,1,22,82,21,25,62.46,1561.5,Shipped,Small
10375,2,23,82,15,43,100.0,10039.6,Shipped,Large
10386,8,197,82,24,50,63.34,3167.0,Resolved,Medium
10398,14,198,82,2,45,78.25,3521.25,Shipped,Medium
10401,4,214,82,13,52,81.14,4219.28,On Hold,Medium
10416,5,199,82,71,48,74.62,3581.76,Shipped,Medium
10108,10,99,83,67,31,68.71,2130.01,Shipped,Small
10122,14,100,83,68,29,71.14,2063.06,Shipped,Small
10135,11,101,83,40,23,87.31,2008.13,Shipped,Small
10147,11,102,83,42,31,64.67,2004.77,Shipped,Small
10159,6,5,83,5,23,67.1,1543.3,Shipped,Small
10169,6,103,83,43,24,94.58,2269.92,Shipped,Small
10180,1,7,83,7,28,71.14,1991.92,Shipped,Small
10191,7,105,83,69,44,66.29,2916.76,Shipped,Small
10211,6,10,83,10,22,92.16,2027.52,Shipped,Small
10225,13,107,83,70,46,70.33,3235.18,Shipped,Medium
10238,7,108,83,49,22,93.77,2062.94,Shipped,Small
10252,3,225,83,10,38,87.31,3317.78,Shipped,Medium
10264,1,231,83,59,47,83.27,3913.69,Shipped,Medium
10276,7,111,83,72,48,75.18,3608.64,Shipped,Medium
10287,16,112,83,70,40,88.12,3524.8,Shipped,Medium
10299,1,17,83,17,32,80.84,2586.88,Shipped,Small
10310,14,114,83,69,49,97.01,4753.49,Shipped,Medium
10319,2,115,83,80,43,85.69,3684.67,Shipped,Medium
10331,2,160,83,46,41,100.0,5715.4,Shipped,Medium
10343,1,21,83,2,30,100.0,3098.7,Shipped,Medium
10355,9,229,83,24,28,95.39,2670.92,Shipped,Small
10363,9,116,83,74,43,100.0,5154.41,Shipped,Medium
10378,2,185,83,24,41,100.0,4894.17,Shipped,Medium
10390,10,163,83,40,30,82.42,2472.6,Shipped,Small
10103,3,27,84,18,31,100.0,3224.31,Shipped,Medium
10114,7,90,84,63,32,100.0,3667.52,Shipped,Medium
10126,3,29,84,26,43,96.31,4141.33,Shipped,Medium
10140,3,30,84,6,26,100.0,2829.58,Shipped,Small
10151,10,146,84,61,27,100.0,3068.55,Shipped,Medium
10164,1,91,84,64,24,100.0,2634.96,Resolved,Small
10175,8,33,84,50,22,100.0,2436.72,Shipped,Small
10184,13,70,84,82,46,100.0,4607.36,Shipped,Medium
10194,3,35,84,31,37,97.27,3598.99,Shipped,Medium
10207,14,92,84,65,49,80.9,3964.1,Shipped,Medium
10217,3,93,84,66,21,100.0,2244.9,Shipped,Small
10229,8,94,84,40,25,100.0,2793.0,Shipped,Small
10245,1,39,84,35,37,100.0,4133.64,Shipped,Medium
10259,11,40,84,66,45,86.68,3900.6,Shipped,Medium
10270,1,41,84,21,32,85.72,2743.04,Shipped,Small
10281,8,95,84,19,29,82.83,2402.07,Shipped,Small
10291,3,43,84,38,26,83.79,2178.54,Shipped,Small
10305,12,96,84,16,28,100.0,3155.04,Shipped,Medium
10313,6,97,84,32,27,87.64,2366.28,Shipped,Small
10324,11,81,84,12,20,98.18,1963.6,Shipped,Small
10335,1,98,84,40,44,100.0,4746.28,Shipped,Medium
10348,3,80,84,26,42,100.0,6386.94,Shipped,Medium
10358,1,49,84,24,41,100.0,4428.0,Shipped,Medium
10371,1,130,84,40,26,100.0,4044.04,Shipped,Medium
10382,6,51,84,40,26,100.0,2708.42,Shipped,Small
10411,1,53,84,44,26,100.0,2904.72,Shipped,Small
10425,11,54,84,15,41,86.68,3553.88,In Process,Medium
10107,8,1,85,1,20,92.9,1858.0,Shipped,Small
10120,6,55,85,11,22,100.0,2461.36,Shipped,Small
10133,1,210,85,24,23,100.0,2642.01,Shipped,Small
10145,12,4,85,4,33,93.9,3098.7,Shipped,Medium
10168,7,6,85,6,28,100.0,3244.36,Shipped,Medium
10188,7,8,85,8,44,98.89,4351.16,Shipped,Medium
10210,5,56,85,45,46,79.91,3675.86,Shipped,Medium
10223,7,11,85,11,21,100.0,2475.27,Shipped,Small
10235,1,211,85,58,41,100.0,4177.49,Shipped,Medium
10250,2,190,85,62,31,100.0,3282.28,Shipped,Medium
10263,8,14,85,14,31,79.91,2477.21,Shipped,Small
10275,7,15,85,15,23,81.91,1883.93,Shipped,Small
10285,12,16,85,16,37,98.89,3658.93,Shipped,Medium
10297,2,212,85,76,26,100.0,2856.88,Shipped,Small
10308,5,18,85,48,24,79.91,1917.84,Shipped,Small
10318,7,19,85,19,47,100.0,5305.36,Shipped,Medium
10329,11,20,85,1,45,63.91,2875.95,Shipped,Small
10340,2,21,85,54,55,100.0,6482.85,Shipped,Medium
10353,5,213,85,89,46,81.17,3733.82,Shipped,Medium
10363,2,116,85,74,50,100.0,6576.5,Shipped,Medium
10375,3,23,85,15,37,100.0,6353.27,Shipped,Medium
10387,1,247,85,27,44,94.9,4175.6,Shipped,Medium
10401,1,214,85,13,49,100.0,4992.61,On Hold,Medium
10416,2,199,85,71,45,100.0,4764.6,Shipped,Medium
10108,13,99,86,67,27,43.45,1173.15,Shipped,Small
10122,17,100,86,68,31,44.66,1384.46,Shipped,Small
10135,14,101,86,40,33,40.23,1327.59,Shipped,Small
10145,1,4,86,4,31,35.8,1109.8,Shipped,Small
10159,9,5,86,5,35,35.4,1239.0,Shipped,Small
10169,9,103,86,43,26,39.83,1035.58,Shipped,Small
10180,4,7,86,7,34,45.46,1545.64,Shipped,Small
10190,1,241,86,24,46,32.99,1517.54,Shipped,Small
10211,9,10,86,10,41,42.24,1731.84,Shipped,Small
10224,2,134,86,7,43,39.43,1695.49,Shipped,Small
10237,2,12,86,12,26,40.23,1045.98,Shipped,Small
10252,6,225,86,10,36,48.28,1738.08,Shipped,Small
10264,4,231,86,59,20,32.59,651.8,Shipped,Small
10276,10,111,86,72,27,36.61,988.47,Shipped,Small
10285,1,16,86,16,37,41.03,1518.11,Shipped,Small
10299,4,17,86,17,24,42.24,1013.76,Shipped,Small
10310,17,114,86,69,36,43.05,1549.8,Shipped,Small
10319,5,115,86,80,29,38.22,1108.38,Shipped,Small
10331,3,160,86,46,28,100.0,4102.56,Shipped,Medium
10343,5,21,86,2,29,100.0,3713.16,Shipped,Medium
10355,10,229,86,24,38,39.83,1513.54,Shipped,Small
10364,1,116,86,68,48,48.28,2317.44,Shipped,Small
10378,1,185,86,24,40,82.46,3298.4,Shipped,Medium
10390,11,163,86,40,41,44.56,1826.96,Shipped,Small
10403,2,25,86,23,30,40.23,1206.9,Shipped,Small
10104,11,135,87,24,35,47.62,1666.7,Shipped,Small
10114,2,90,87,63,28,55.73,1560.44,Shipped,Small
10127,13,119,87,75,45,51.95,2337.75,Shipped,Small
10141,7,145,87,74,24,45.99,1103.76,Shipped,Small
10151,5,146,87,61,41,63.85,2617.85,Shipped,Small
10165,14,122,87,27,48,45.99,2207.52,Shipped,Small
10175,3,33,87,50,50,63.31,3165.5,Shipped,Medium
10184,8,70,87,82,33,62.77,2071.41,Shipped,Small
10195,8,35,87,48,32,43.29,1385.28,Shipped,Small
10207,9,92,87,65,27,60.06,1621.62,Shipped,Small
10219,4,147,87,83,35,55.19,1931.65,Shipped,Small
10229,3,94,87,40,23,54.11,1244.53,Shipped,Small
10246,7,126,87,24,35,48.7,1704.5,Shipped,Small
10259,6,40,87,66,40,43.83,1753.2,Shipped,Small
10271,7,127,87,40,35,47.62,1666.7,Shipped,Small
10281,3,95,87,19,31,55.19,1710.89,Shipped,Small
10292,10,43,87,1,50,46.53,2326.5,Shipped,Small
10305,7,96,87,16,40,57.9,2316.0,Shipped,Small
10313,1,97,87,32,38,45.45,1727.1,Shipped,Small
10325,3,81,87,18,38,100.0,8844.12,Shipped,Large
10335,3,98,87,40,40,60.6,2424.0,Shipped,Small
10349,1,141,87,75,33,46.53,1535.49,Shipped,Small
10359,3,84,87,2,36,100.0,6358.68,Shipped,Medium
10371,2,130,87,40,20,66.47,1329.4,Shipped,Small
10383,5,206,87,24,32,53.18,1701.76,Shipped,Small
10394,3,223,87,24,36,62.77,2259.72,Shipped,Small
10412,7,148,87,24,19,48.7,925.3,Shipped,Small
10425,6,54,87,15,11,43.83,482.13,In Process,Small
10104,4,135,88,24,49,65.87,3227.63,Shipped,Medium
10116,1,248,88,91,27,63.38,1711.26,Shipped,Small
10127,6,119,88,75,29,70.84,2054.36,Shipped,Small
10142,16,120,88,40,42,74.57,3131.94,Shipped,Medium
10152,2,236,88,29,33,50.95,1681.35,Shipped,Small
10165,7,122,88,27,44,53.44,2351.36,Shipped,Small
10176,6,33,88,71,22,64.0,1408.0,Shipped,Small
10184,1,70,88,82,48,50.95,2445.6,Shipped,Small
10195,1,35,88,48,33,54.68,1804.44,Shipped,Small
10207,2,92,88,65,45,56.55,2544.75,Shipped,Small
10220,6,124,88,76,20,52.82,1056.4,Shipped,Small
10230,4,136,88,73,46,60.9,2801.4,Shipped,Small
10247,6,126,88,74,40,49.71,1988.4,Shipped,Small
10272,6,127,88,19,45,64.63,2908.35,Shipped,Small
10282,9,77,88,40,36,59.65,2147.4,Shipped,Small
10292,3,43,88,1,31,67.73,2099.63,Shipped,Small
10306,17,79,88,78,46,50.33,2315.18,Shipped,Small
10314,9,97,88,79,35,66.49,2327.15,Shipped,Small
10325,2,81,88,18,28,100.0,5377.4,Shipped,Medium
10336,9,129,88,63,31,84.71,2626.01,Shipped,Small
10350,14,83,88,24,27,100.0,4406.4,Shipped,Medium
10359,1,84,88,2,22,100.0,4301.22,Shipped,Medium
10371,11,130,88,40,30,99.55,2986.5,Shipped,Small
10383,8,206,88,24,44,36.07,1587.08,Shipped,Small
10394,4,223,88,24,30,60.28,1808.4,Shipped,Small
10413,6,131,88,14,24,49.71,1193.04,Shipped,Small
10103,7,27,89,18,45,75.63,3403.35,Shipped,Medium
